Id,Score
541290,5
380492,4
78440,5
451521,1
224216,5
97950,5
420698,5
68382,5
377834,5
510169,2
516629,5
543209,4
542773,5
327271,1
210791,5
446733,5
366463,5
366216,5
378720,5
275318,5
104295,5
523032,5
300123,5
518387,5
409394,5
374250,5
89611,5
27899,5
86752,5
28458,5
129847,5
478988,5
154863,5
198713,2
393557,5
40554,5
289584,5
409058,3
213276,4
96674,3
23384,5
185139,5
2783,3
181905,5
308304,5
61870,5
125658,4
479627,3
50489,5
329559,4
464984,5
319853,5
179650,5
74246,5
316344,5
468933,5
78710,5
464008,5
172895,5
79146,4
140042,4
251779,5
355838,5
500945,5
179734,5
332662,5
22077,4
151968,5
454578,4
215322,2
347931,5
166238,4
139235,5
335572,5
213659,4
552215,5
483038,5
68570,5
444742,4
358105,5
72137,4
24460,4
135881,5
83602,4
48813,5
236393,5
79953,5
310830,3
329689,4
547432,5
370555,5
5677,5
120560,5
25624,5
457780,5
559750,5
379559,5
273182,5
206018,5
559775,5
20481,5
178718,5
230515,4
534555,5
498660,5
82444,5
15911,5
289590,5
407613,1
261841,5
412324,5
12480,5
527473,2
23627,5
100023,5
507597,5
309074,5
18860,2
7302,5
273194,5
88810,5
102085,5
345854,5
72011,4
348127,2
297945,5
364439,5
117287,5
515289,5
28195,2
69617,5
95766,3
81485,5
411799,3
153523,5
557764,5
289476,4
188372,5
524916,5
412349,5
194131,5
476527,5
23327,1
335480,5
406566,3
181062,5
380681,2
115606,5
363367,5
542371,5
28917,5
402035,5
435936,5
37584,3
540659,5
560400,5
321619,5
530788,5
38847,5
500864,4
47110,5
171071,1
211190,5
208035,4
80991,5
234147,5
204760,1
219207,4
105035,5
75924,1
326695,5
12550,5
505140,5
137387,5
106271,5
37244,5
337805,1
259794,5
39830,5
266258,5
82684,1
551505,5
173975,3
208004,4
356826,3
560777,5
406066,5
225008,5
210532,4
452222,1
336486,5
271279,5
201049,1
327834,5
207829,5
271328,5
304905,5
556936,5
394581,5
1265,5
321154,5
362390,4
23534,5
326066,4
212541,5
334639,5
512094,5
159191,5
399174,5
115890,5
301376,5
155972,5
434700,5
3077,4
66479,5
46988,1
265850,4
557945,5
36945,5
436487,3
295787,5
342244,5
224060,5
548422,1
546309,1
142636,4
18436,3
160828,5
331763,5
203511,5
329757,4
42314,1
70934,5
541512,5
415649,5
104773,1
262824,5
173533,2
300024,5
503114,3
404955,1
362118,1
380187,5
237952,4
511142,5
463884,5
255660,5
148617,3
549691,5
500613,5
18159,5
504754,3
410987,2
568216,5
67998,5
13199,3
485701,3
422174,5
341644,5
372438,5
98800,5
205585,4
434523,5
401172,5
458138,5
259373,5
299932,5
82894,5
320774,5
496922,3
290228,5
543794,2
449743,4
113435,4
556302,5
11942,5
260716,1
95889,5
95500,1
189282,5
335171,4
356622,5
443983,5
464924,5
11131,3
323142,5
98929,5
515933,5
68881,5
315619,5
324755,5
82591,3
375792,2
205309,5
565193,5
452237,1
182460,5
521321,5
251089,5
128287,5
106647,5
246877,5
267179,2
387454,5
294649,5
216702,5
484722,5
179395,5
331595,5
70,5
44942,1
306382,5
88521,3
393390,4
156603,5
18645,5
90555,5
511690,2
112358,4
273207,5
439512,3
179987,3
388900,3
557138,4
87644,3
495267,5
8506,2
25686,2
503866,5
178112,4
239969,5
115740,5
538459,5
426439,5
311991,5
145216,5
294003,5
139369,5
33092,5
354003,4
297670,1
187158,4
147032,5
71874,4
526620,1
75360,5
12043,5
183812,5
226905,5
170003,5
177462,5
540939,5
49518,3
113499,3
456922,5
379851,5
66174,5
138155,1
264838,4
471383,5
417433,5
353033,5
339147,5
185809,5
382307,5
103150,3
470780,4
191343,5
505081,5
162598,5
473051,5
360835,5
397796,5
83909,5
395924,4
276505,3
312294,5
332907,4
505227,5
433553,5
413213,5
20579,5
414116,5
46142,1
151466,5
183359,3
263342,5
341368,5
22386,5
226416,5
303914,5
153985,4
192251,5
516334,5
418173,4
21977,3
402874,5
553717,5
559630,5
299828,5
11931,5
107558,5
441944,2
190085,4
212261,5
379900,5
266172,5
149229,4
425753,5
306809,3
434126,4
101037,4
350840,5
31036,5
60063,5
415941,5
479969,5
98385,5
387644,2
526348,2
195503,5
331963,5
459538,5
243739,4
368153,5
104155,5
532093,5
407276,5
247365,5
320579,5
528116,1
139909,4
127830,5
187293,5
348778,5
235603,5
149892,5
59832,5
248360,2
50046,4
526872,5
151155,2
457162,5
10245,5
407373,5
124323,1
457766,5
530124,5
235060,5
413646,2
303517,5
450640,1
282107,4
291077,5
256513,2
432166,5
429091,5
158050,5
393573,5
97494,5
451479,5
61386,3
63004,5
217456,5
532442,5
274084,5
470554,3
531189,3
499429,5
132872,5
432403,5
226568,4
347638,2
349277,5
189308,5
230469,5
403424,3
186698,5
255694,3
173633,5
209902,1
38407,1
474393,5
460267,4
509944,5
472197,4
81888,4
133932,5
346045,1
528755,5
232402,5
360685,5
397745,3
482665,5
244295,5
81478,5
240637,5
511846,5
548413,5
349881,5
504999,5
135096,5
276657,5
409352,5
6216,5
300506,5
485575,2
300197,5
106444,4
447639,5
135155,5
428407,2
309820,5
262665,5
62304,5
131781,5
181874,5
132536,5
189496,5
440221,5
468908,1
131079,5
493070,5
178064,4
95469,5
448807,4
511422,5
400268,5
180943,5
187497,4
306373,4
64949,4
217894,3
292591,5
335347,4
135970,4
472323,5
330491,5
556892,5
57181,5
241461,5
15790,5
170514,5
440954,3
289927,5
248370,5
412326,4
295947,5
47912,5
446851,5
71941,5
176936,4
280986,5
128949,5
231226,5
264423,5
49449,5
475953,2
151373,5
124288,5
368536,1
303214,4
240036,4
216053,4
428763,5
59761,4
260808,1
437695,3
146697,5
238640,5
362905,5
168718,5
556883,5
136237,5
17335,5
268012,4
61995,5
100929,4
201531,5
172341,5
491480,5
74150,3
360252,5
524822,5
106953,3
490438,4
483780,5
174261,5
223651,1
413151,5
66468,1
37630,5
408743,5
427182,4
103055,5
33975,5
541028,4
385140,3
237161,2
446722,5
34481,5
504818,5
278593,3
530882,5
113628,3
323679,4
535816,3
106127,5
246309,4
237330,5
365877,4
170818,3
195110,5
53402,4
280146,5
371449,5
518944,5
530303,5
23436,5
20758,5
423511,5
395909,5
290233,5
550325,5
373251,1
113790,5
193723,5
10142,5
269777,5
411464,2
158919,5
343987,4
429196,1
308628,3
190196,5
144026,5
347319,5
346339,1
568107,5
429198,1
290361,5
453066,4
279536,5
104587,1
158949,5
220099,1
235937,4
54557,5
493093,5
147877,4
257069,2
208135,5
146990,5
449455,5
310996,3
355307,5
12567,4
168812,5
69522,1
186252,5
209778,5
4312,1
504601,5
190737,1
183130,4
488251,5
57803,1
314303,5
173222,4
400535,5
122755,4
274856,5
232860,5
13922,5
507281,4
174326,5
14263,4
522981,5
260635,2
539753,5
488630,3
492296,5
446409,5
378812,5
525845,5
263325,1
318151,5
437386,5
242507,3
518588,4
353698,4
226061,3
31986,1
119158,3
135594,5
68884,5
345688,5
190859,5
307612,4
37822,5
22744,5
352924,5
488826,5
453756,4
135168,4
248910,5
153477,5
291130,5
437430,5
60784,5
267289,2
166172,5
527656,3
395487,4
235750,5
22721,4
9527,5
383162,3
431211,4
227512,1
101949,5
328984,5
421576,5
111017,3
393542,5
202977,5
446519,5
498706,5
261463,2
500650,5
279045,1
501412,2
101687,5
33816,5
133174,4
68043,5
15821,5
308813,5
494586,4
449927,5
64880,5
492041,1
331574,5
452108,5
80990,4
558943,4
190135,5
128790,1
459272,4
148304,5
420204,5
352953,4
505773,5
284825,5
96916,5
453536,5
476563,2
352837,5
404392,5
272591,4
343888,5
211833,5
451295,5
564103,5
434706,5
438219,4
386273,1
530094,5
345189,1
280999,4
523103,5
156718,5
106435,5
284164,5
491713,4
530982,5
468753,5
431834,5
465557,5
65252,1
312912,5
283986,1
172904,5
103784,5
139404,4
220728,1
147907,5
376932,5
357026,1
165384,5
44975,5
181023,5
120468,5
143757,5
132364,5
334831,5
461569,4
558446,3
236836,4
196542,5
265414,5
218275,5
118528,5
172654,5
353635,4
327766,5
316358,5
529180,5
315967,5
240512,1
316262,5
337274,5
373278,4
37928,1
76688,5
259242,5
475824,5
488857,5
191382,5
158420,5
364232,5
419644,4
147055,5
544531,2
190201,5
23527,5
204277,5
167584,3
354993,3
532372,4
410499,4
90603,4
376248,5
515386,5
503768,5
402669,5
464545,2
62057,5
333369,1
65530,3
192753,5
343442,4
418810,5
238599,5
89234,5
287228,5
58652,4
130716,5
170944,2
510741,2
219511,2
209204,5
79172,3
490578,3
214475,4
36229,5
461982,4
481287,1
539711,3
295744,5
8631,3
560953,4
528490,5
219223,5
560089,1
134534,4
307512,5
180925,5
384362,5
434492,5
322490,5
22773,3
161558,5
411388,5
24685,3
139826,5
495433,5
43812,5
333744,5
276254,1
331808,5
383974,5
459495,5
121288,5
478213,5
407282,5
201356,5
170962,3
444931,5
382460,5
170549,5
194751,4
558523,5
87901,5
387563,4
496744,3
451555,1
407490,4
519465,4
164564,5
169157,5
19736,2
236147,2
309899,3
210531,5
405076,4
122684,2
60236,4
482366,5
23620,5
448436,5
402629,5
50444,4
6306,5
337699,2
356286,5
284239,4
323744,5
192663,5
253295,4
144416,5
491443,4
147452,5
388584,1
218230,5
537033,5
324100,2
110354,4
132119,1
343319,5
339015,5
136081,2
353132,4
517069,4
380720,5
193751,5
191926,4
73927,3
277247,3
557665,2
85750,5
376901,1
475781,5
433618,2
187605,4
53486,5
123252,5
134393,5
363829,1
489651,1
102213,5
2733,2
491731,5
368387,5
140856,1
166165,1
467597,5
246554,5
413266,3
88021,1
519053,5
219938,5
265519,5
370665,2
120997,5
479711,5
129639,2
452495,5
499625,5
384375,5
222068,3
113951,1
485482,5
210638,5
233630,5
283957,5
355786,5
81164,5
98530,4
174555,5
567110,5
488174,5
344214,5
262189,5
223802,5
66424,5
535581,5
50557,1
250513,5
398746,5
229185,5
109626,5
507447,2
328928,1
190976,5
45186,5
230065,5
531578,1
373378,4
400685,4
529564,5
500246,1
139089,2
326450,1
397644,5
36679,5
485788,5
28619,5
389198,5
246073,1
156539,4
73997,5
80786,5
123687,4
320574,5
155383,5
62112,5
27299,5
225206,5
84388,1
245570,4
365306,5
14715,5
26937,5
520244,5
278031,4
193955,5
419165,1
566323,5
70652,1
105591,5
144489,5
296164,5
288898,3
456402,5
416096,1
509528,5
561107,1
164000,5
71945,3
385944,5
537844,5
385618,5
288558,4
249402,2
269062,5
126618,4
329722,5
93802,3
226579,3
383851,5
508779,5
485385,5
308475,5
164766,5
275671,4
155547,4
539945,5
142912,5
67216,5
357777,5
286714,5
258415,5
152961,5
150472,5
282632,5
530715,1
506468,4
480520,1
150185,5
196718,5
383207,5
124948,5
141402,5
281655,1
415912,5
338982,5
171603,4
520412,5
473960,5
544193,5
546985,4
473907,5
16278,5
529422,5
414298,5
350068,5
290842,3
259423,5
468323,5
23700,4
236480,5
526386,5
501890,5
199744,5
356594,5
358684,5
443741,5
242645,5
509859,5
193464,5
393382,5
336961,5
439903,5
242633,5
393886,1
6775,2
514477,5
139610,3
509168,5
357586,5
73619,4
35471,5
564391,4
62109,5
445986,5
462503,4
51890,5
235562,2
213302,5
292261,5
316041,5
350611,5
207263,5
180645,5
205752,4
259803,2
114189,3
397872,5
207412,5
386575,5
255436,2
446483,5
468223,2
180194,5
417254,5
244184,5
552917,5
185912,1
449194,5
451624,5
223931,1
257518,4
391791,5
5661,5
413605,5
254931,4
111710,5
559586,5
448666,5
172947,4
548314,5
183711,5
12057,1
262289,5
384106,5
548357,5
497680,5
391662,5
154816,4
224360,4
106025,5
493335,2
225893,5
533171,5
176951,1
85996,5
558908,5
332873,5
492962,1
50120,5
471673,5
405478,4
424734,3
205340,5
374411,5
481129,3
173897,5
75195,1
473606,4
562590,5
163979,5
102343,5
276286,5
305341,5
231258,4
31050,5
83580,3
122760,5
524281,4
450216,1
245946,5
513710,1
385047,5
53918,3
485785,4
324442,1
54593,5
316234,4
83506,5
438275,5
68355,1
518366,2
415436,2
375702,1
561655,5
192487,3
305321,5
99940,5
7988,5
53783,5
131621,5
502732,5
359139,4
227095,1
231943,4
216278,1
185637,5
121100,1
256769,5
243316,5
124738,5
217380,5
290300,5
540616,5
13322,5
246632,5
164537,1
78510,5
419229,5
455277,5
322841,5
225553,5
49290,2
82384,1
92941,3
525341,5
363184,5
425263,4
397457,3
367189,5
295805,2
204047,5
220043,2
201406,5
173617,2
531873,4
375198,5
355736,5
218088,3
391222,5
127940,5
112587,5
87212,3
321225,5
181274,5
560274,5
540956,2
47865,1
321378,4
295491,5
443320,5
416881,3
531446,5
356021,5
511146,5
225494,5
520363,3
338528,2
8355,4
160036,5
256246,5
221668,5
333626,4
411904,5
199322,5
195633,5
378753,5
232714,1
192672,5
245316,4
113727,1
438048,5
297748,4
211884,5
257592,3
492809,1
23797,2
256717,4
412711,2
468184,4
35022,5
51615,3
48941,5
553428,5
126599,1
416250,5
350116,5
226782,5
277197,5
110661,2
277948,2
358839,5
413206,3
84691,5
300881,5
388062,4
11632,5
65403,4
303848,3
450664,5
234505,5
138492,5
509332,2
170707,5
401738,5
528277,2
381183,1
524935,4
354839,5
508496,4
447259,4
275247,5
427680,5
418207,5
507256,5
360134,5
312239,4
247810,4
187230,5
267472,5
443800,3
387287,1
233876,3
373720,4
88746,1
537336,5
254646,5
484521,3
362772,4
373238,5
524246,3
180392,5
506883,4
252079,5
120460,5
449826,5
244258,1
492743,5
42954,5
520273,4
334892,5
538655,2
2346,5
543428,5
240463,4
158406,5
408000,5
549923,5
39932,5
433764,4
447873,5
566590,2
101086,1
325537,1
284626,5
238142,5
153118,5
18367,5
292875,5
554771,3
408143,5
187300,2
427968,5
80921,4
564791,5
287326,3
202497,5
22048,3
113334,5
397638,5
21660,5
63228,4
323418,4
5060,1
68393,5
265907,2
113794,1
130527,5
83038,5
452491,1
100182,5
339441,2
450026,4
172230,1
163361,1
203720,5
526274,1
490825,5
131673,1
65953,2
555308,5
169456,3
6699,4
431134,5
229137,1
550181,5
84877,3
253899,2
370225,5
423922,5
509642,5
461715,5
550571,3
546224,4
566920,5
495648,4
3153,3
68820,5
15941,5
83408,5
227910,5
488969,5
91666,5
288644,5
213573,1
35475,5
109763,1
300277,5
225139,5
409331,3
138454,5
810,5
223563,3
7085,1
83137,5
457763,1
567930,4
297831,5
339142,2
33820,5
135967,3
286421,5
208440,5
124535,5
402603,3
394785,5
59295,3
218709,5
547192,5
280229,5
226990,5
322885,5
551863,5
266155,5
130117,5
350497,5
175409,5
241312,5
476777,5
436281,4
39100,5
2890,3
290815,2
405343,1
28746,4
5474,5
526548,5
10439,5
40112,5
410768,5
311396,5
260569,5
279421,2
274723,5
227978,4
96106,5
378857,1
556972,1
474423,1
99879,5
114208,4
252949,4
211970,5
209473,5
251174,5
14543,5
157913,2
542622,4
7090,5
420447,5
153184,5
244554,5
460999,4
537218,5
185745,4
104173,5
443824,5
21978,5
314856,5
461971,5
411907,5
130051,3
167293,5
370848,5
341002,5
331413,5
366320,4
482501,5
226968,5
483581,5
49377,4
241868,5
411140,3
25371,5
343464,5
295890,5
88740,5
229874,5
29093,5
348790,5
295278,4
466904,5
506915,5
141895,3
464580,5
330859,5
261083,5
406889,5
346996,2
439072,5
454943,5
140252,2
25390,5
9673,4
142066,4
473747,4
523880,4
84857,2
301073,5
455909,4
528019,4
564763,4
138100,4
551931,5
402203,3
326537,5
558241,5
407206,5
187133,5
160139,5
442165,5
194351,5
523114,5
180025,5
368850,5
431830,4
178188,2
65753,5
526299,5
45529,3
91487,5
329344,5
70230,5
427828,3
332784,5
363445,4
433551,5
425448,4
107218,5
98654,4
7995,5
38698,5
135500,5
190472,5
501863,5
396416,5
443266,4
332148,5
407016,5
251342,5
396184,4
274234,5
279268,5
177640,1
544161,5
119622,3
450304,4
398231,5
406305,5
36109,5
201748,5
245362,5
247369,3
51331,5
232180,5
517112,5
201998,5
20931,4
370535,5
467412,4
101823,5
64514,5
504096,5
219897,2
558542,5
5587,5
437602,5
353469,4
397169,5
68990,5
515030,5
309930,3
220685,5
250584,5
502700,5
267664,5
360729,5
562853,1
233996,2
209444,4
312180,5
410120,1
179114,5
179532,3
73967,3
98492,4
196984,4
237112,5
22184,1
480088,5
426359,1
325347,4
467681,5
151471,5
482287,5
43161,1
540442,5
69626,1
87483,5
443526,5
93165,5
541329,1
485498,5
330907,5
212944,3
48166,1
171418,5
414038,1
511256,3
384218,5
278033,5
504337,5
34450,2
339016,4
495501,4
540340,5
6736,5
337180,5
253776,5
239285,5
430483,5
381532,5
307465,2
343546,5
446405,5
305186,5
28048,5
275269,1
466142,5
246249,5
333896,5
289412,4
247373,2
218061,5
273465,3
43677,3
118202,4
14736,5
413324,5
82454,4
314374,5
369728,1
130207,4
366058,4
300083,3
493699,4
139857,4
315854,5
467657,5
23101,5
294179,5
281392,4
287363,5
326395,5
85668,5
289463,5
217230,4
259107,4
541095,5
223113,3
470651,2
44254,5
266021,4
495435,5
233779,4
535953,5
90483,3
306051,5
255923,1
135074,5
424419,4
39954,5
242542,4
175729,3
212450,5
140250,4
181098,5
428055,5
501083,1
94061,5
420774,5
512848,1
134367,5
16749,5
35016,5
544844,5
525451,5
461996,5
229804,5
505478,5
404496,5
211031,1
48820,5
373824,5
290430,5
226592,4
530309,4
518292,5
300023,2
504515,4
125104,5
386274,2
112433,5
110670,1
381554,1
206213,5
503756,2
262539,1
32030,5
194558,3
341648,5
113987,5
315482,5
261480,5
538689,5
145493,5
291272,4
113263,2
126339,5
494761,4
280087,4
256204,5
386016,5
151462,5
198908,5
479085,5
388109,5
358906,5
244478,5
156482,2
260156,5
123688,5
559826,5
112955,5
482114,5
103817,3
136182,5
342659,4
155261,5
414046,2
323211,1
437533,3
106980,3
353213,5
108791,5
270060,4
178768,5
156465,5
373217,5
376546,5
214417,5
168906,2
166980,5
514770,5
11705,3
137476,5
251494,5
242702,5
237381,1
400078,3
214948,4
556286,3
496496,4
373946,1
399786,4
332600,5
358147,4
294016,5
369392,4
67735,4
10878,5
3186,5
135430,4
58073,5
231296,5
403330,3
239139,5
178315,5
229469,1
169788,3
25215,5
21091,5
377709,5
449586,5
39361,5
159448,5
92321,5
108161,2
488086,5
58034,5
249682,2
374026,5
268805,4
545168,2
335583,5
179574,5
433143,4
156115,4
190707,4
170285,5
338390,4
280942,5
256721,5
30122,5
421782,5
518215,5
55440,5
262126,4
492139,4
267221,4
209621,5
347252,4
150100,5
59727,1
364972,5
143019,5
16260,5
546528,1
235896,5
364474,5
100454,5
392893,4
449828,5
73987,5
251663,5
24801,5
69384,5
250661,5
274044,5
438259,3
465301,1
107396,5
485259,5
443422,1
29344,5
318042,5
133324,2
44870,5
85156,1
309004,5
386838,5
272536,4
354038,1
509652,5
199889,1
551435,5
553143,5
36947,1
186383,5
444729,5
377423,5
114662,5
345230,5
490116,5
191677,5
425797,1
567122,5
100285,3
441761,4
72758,3
18099,5
281871,1
488448,4
158591,5
193600,4
370666,5
127341,4
400593,5
519440,5
160719,5
531434,5
565086,4
404021,5
529424,5
220552,5
327827,5
292461,5
289462,2
269050,5
365736,4
237879,3
293526,5
77432,5
443267,5
64942,5
280371,5
5069,1
59340,5
342356,5
384669,5
385782,5
232479,5
390393,5
253696,4
203806,3
467680,5
362590,5
128994,5
282193,3
166478,2
284942,5
163440,1
43494,5
479345,5
517806,5
249903,5
321826,5
546661,5
344325,3
351904,5
114796,5
427735,5
413393,5
430624,5
522668,5
155044,5
99397,3
554423,5
498357,1
246139,5
284077,5
271169,5
81267,5
183869,5
68095,5
224162,5
480265,5
4575,3
240831,5
252722,5
148083,5
18701,5
558107,5
356579,3
117580,5
278213,5
533829,5
320294,4
274668,4
294625,5
452245,4
269613,5
86978,5
78579,5
39391,3
75321,5
460929,5
328798,5
516904,5
480782,1
277282,5
428671,3
304720,5
493560,1
238336,5
484826,5
209012,5
108246,5
137532,5
185286,1
324341,3
452179,4
518920,4
324823,3
5175,5
63142,5
55648,1
135372,5
458016,5
328582,5
38437,5
446600,1
335311,5
517116,5
89474,3
374022,1
313061,1
310713,5
327888,2
230338,4
324129,4
326785,5
299646,5
370917,5
409153,5
383744,1
490514,1
478418,5
168624,4
7356,5
451710,3
126500,5
404761,5
43752,5
171749,5
265490,1
345179,5
457743,3
323372,1
404737,5
228602,5
48585,5
142303,4
492666,5
527489,5
221231,5
42262,3
179103,5
118860,5
483512,1
356203,5
385028,4
286099,5
227452,3
6907,2
308133,5
310294,3
491275,5
340866,5
469514,2
118331,4
74259,1
92981,2
548389,1
386545,5
509466,4
474509,5
449071,1
430909,5
229448,3
514656,5
353402,5
423647,5
288957,5
557589,2
129769,5
445872,5
517546,5
343895,5
116181,1
242535,5
199205,5
410328,1
383837,5
376783,5
250561,5
30713,4
491330,1
364426,5
280493,5
374866,3
117853,3
178209,1
294172,2
391541,5
508551,5
176921,5
451310,5
469457,1
539410,3
319340,5
546586,2
532857,4
286042,4
77744,5
131892,5
381305,1
234217,5
332220,5
264731,5
489253,5
547514,4
543904,3
451062,5
134054,5
433169,5
472123,4
258700,5
30416,4
267483,5
417599,5
503610,2
385878,5
427474,5
159869,2
393626,5
168461,5
140678,5
518662,5
105802,5
344210,5
401864,4
479327,5
376554,5
412683,5
47918,4
149111,5
436720,2
106392,5
519826,5
454347,5
296132,5
357184,5
95201,5
135405,4
80448,5
384190,5
352074,4
183232,3
334680,4
19763,5
346603,1
399809,4
368323,3
434787,5
102293,5
558314,5
245803,5
92390,5
536972,2
109785,4
290289,4
505439,2
562580,5
344278,5
10640,5
555940,4
104370,4
537044,5
183541,4
341203,1
93851,1
176710,5
510201,1
508066,1
108790,5
224906,5
465051,1
338360,5
510684,5
204152,5
467621,5
388488,5
341867,4
404591,3
143212,4
87287,3
146551,4
115805,4
496939,2
200775,5
410145,2
263051,5
353327,1
202078,1
227064,5
114315,5
466084,5
368274,5
276451,5
507121,5
146476,1
302674,1
14688,4
450035,3
14793,5
564560,5
533660,5
293747,5
295129,4
224891,1
88123,3
467508,5
481473,5
9926,5
443514,5
197669,4
439137,4
351910,2
367328,5
47392,5
430302,3
264723,5
438122,5
446710,5
284928,1
113652,5
313134,5
117214,5
189977,4
451156,1
562699,5
44364,5
496796,3
276637,1
139116,5
458550,2
516617,2
432376,5
408266,3
221952,5
433002,1
436618,5
383469,2
438037,5
225217,5
407056,5
259899,5
416286,1
413849,5
190275,1
285395,4
541546,4
149923,5
79106,1
424736,5
213072,5
505093,5
318267,3
88962,4
159006,5
447409,5
260927,5
86517,5
27440,4
221862,4
231715,1
316632,5
198385,5
111395,5
129116,5
204634,4
31924,2
249321,2
201532,5
534343,5
114922,4
264867,5
237240,5
176940,1
354556,1
62856,1
84759,3
125916,4
475521,5
350558,1
449515,5
424388,5
528478,4
296323,5
270217,1
377156,2
96618,5
334893,5
363019,1
558675,4
362550,5
288443,5
49729,1
53473,5
363463,5
560794,5
355919,5
50082,5
512978,4
456197,5
374785,5
37284,5
176012,4
337318,5
251878,5
362914,1
362315,3
253747,1
365170,5
71347,3
104750,1
311488,5
558427,5
222255,5
21815,5
70178,5
2152,5
81266,5
22333,5
440598,5
484443,5
278355,5
30741,5
140080,5
550987,5
149317,4
86008,2
9834,4
289925,3
423597,5
345381,5
463787,5
284781,5
259412,5
522361,5
74814,5
451057,5
512562,4
456432,4
202945,5
11253,5
317402,5
319850,2
39741,1
234847,3
345234,5
12982,5
100636,3
413288,4
243471,5
208724,5
501184,4
188135,5
46419,5
452597,5
61299,5
184361,5
175585,5
107157,5
287851,5
156925,4
84030,4
64120,3
247030,2
45515,2
143890,4
391453,5
136150,1
515883,4
435616,1
399778,4
154418,5
500950,2
117294,5
17881,2
108226,5
198085,3
57640,5
353791,5
398415,4
554407,5
332860,4
389951,5
480893,5
130765,5
555817,5
140491,5
274907,4
401289,5
190670,5
298409,3
334972,5
525498,5
339089,5
92504,5
433439,4
319124,5
71289,5
258814,1
253422,4
196704,3
470248,5
152944,4
463113,5
552899,5
347440,5
106391,5
520455,5
77403,5
199695,1
75131,5
267318,5
487021,5
162803,5
334430,5
127506,4
437093,5
238364,5
450574,3
247490,5
461911,4
387791,2
85112,5
402759,5
178304,5
290035,5
205872,2
160435,5
344030,5
433726,1
148316,5
286697,5
391488,5
97490,5
430907,1
357064,5
532370,5
464007,5
344713,2
473019,5
436799,5
429874,5
536184,5
148209,5
339778,5
524900,5
100893,4
73622,5
499761,1
496565,5
139052,3
561003,5
124410,5
363416,4
525989,1
224839,5
466488,4
201333,4
153396,5
240483,5
471319,5
566334,3
450549,4
204088,5
87293,3
335608,5
351852,1
507595,1
189086,5
424581,5
561028,5
341099,5
4,2
316341,5
455333,4
479582,5
322115,1
298123,5
395368,5
118116,3
285546,2
458283,3
418638,4
434617,1
416972,5
127986,3
332756,5
513126,2
129120,5
248659,5
459253,1
39658,5
302805,3
563579,5
387751,5
254176,5
403476,5
512277,4
497421,2
334467,3
540481,1
448411,5
346181,5
51638,5
293958,5
118120,5
307422,5
196907,5
203559,5
567743,5
102001,5
19801,5
506557,5
412193,4
118638,5
545663,5
285513,5
126163,5
548241,5
183383,3
164602,4
218325,1
92207,5
388521,2
547717,5
252962,5
493224,1
301154,5
511334,4
249084,5
210074,5
168845,1
137516,4
138217,4
480135,4
555080,5
126985,5
286589,1
349571,5
245987,5
533923,5
548649,5
489841,5
275532,3
116742,5
188377,2
148262,1
401266,5
343316,5
136560,1
56730,4
431347,5
407006,1
118876,5
3758,5
381027,5
420641,5
253503,3
478128,3
408563,5
28098,5
80228,1
50741,4
475667,4
139629,5
179791,5
537516,5
445468,5
465605,5
144589,4
413984,3
564353,5
303065,4
108313,2
73628,5
543232,4
158292,5
232277,5
102112,5
472837,5
9199,5
161809,5
504473,4
410347,5
396761,3
216291,4
537066,5
451342,3
506352,5
279538,5
528120,5
63481,4
285360,4
48558,3
238370,3
12113,5
553108,5
41354,5
227858,5
404366,4
26593,4
552932,4
161312,5
213965,5
324295,1
473271,5
19568,5
349849,1
27089,5
343344,5
296259,5
260393,5
39081,1
375846,5
44856,1
200411,5
81250,5
399448,1
218622,5
97559,4
489306,5
52481,5
149744,5
101706,5
469269,5
259961,5
195931,1
56380,5
443866,2
492660,5
364521,5
379993,5
274727,5
196206,1
91117,5
100342,5
177956,1
177389,2
52201,5
257170,4
559068,5
213518,2
237842,5
197416,2
438739,5
390492,5
229382,4
423830,5
319748,5
12438,5
402134,1
456028,5
215113,5
268945,5
323844,5
57296,1
28805,5
492136,5
538642,5
4506,3
96569,5
506664,5
446709,5
464657,5
226276,5
394281,2
300128,5
44519,5
109509,5
73547,5
129355,4
256068,5
67423,3
492377,4
182821,2
486766,5
472129,5
429454,4
351333,3
221453,3
359303,5
40797,4
563757,4
437682,2
45813,4
531980,5
259134,5
370165,5
215722,5
215622,4
161368,5
422120,5
322239,5
365291,5
177580,3
41949,5
343971,4
377354,5
168000,5
312631,2
71613,5
333265,1
21364,5
303733,5
492056,4
86602,5
392502,5
7365,5
396551,2
302207,4
431896,5
254312,5
32308,5
366500,5
11071,5
184887,1
160749,5
257162,5
244183,5
558768,4
235131,5
135555,5
374535,5
322817,5
24218,5
234495,5
267284,5
493612,5
70007,5
21888,5
236735,4
440167,5
290948,5
509411,1
502287,5
520027,5
392694,5
360723,4
490766,5
359200,4
472513,3
546182,5
189928,5
102524,5
424857,5
564958,2
282038,5
286674,5
83330,4
339703,5
461236,4
321679,5
16392,5
34919,2
304361,5
534507,5
81135,5
565378,5
438241,5
488401,5
456044,1
518987,5
302104,4
65225,5
122152,1
3139,5
384283,5
146617,4
461563,5
470519,5
321681,5
410634,2
312100,5
353184,5
119872,5
414091,5
320879,5
69983,5
223792,5
191059,5
97602,5
161082,5
297212,4
140655,5
395784,5
182322,4
91382,5
511964,2
565080,5
240440,4
443206,5
189062,5
